Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
cr_lancer6	615	cr_lancer1	cr_lancer7	1	VileLancer	cr_lancer1		corruptrogue	CorruptLancer		CR	1													2	3		11	17	1	21	214	292	cr_lancer	cr_lancer	10	15	13	12				70	70	70	80	85	90	8	7	6	0	45	60	15	12	10	20	25	30	20	20	20													1	1							1		1			1	1									Jab	seq_crlancerjab	3	MonPowerStrike	A1	9																			100	100	100	-50	-40	-33				50	25	0	9	0	7	28	35	11	46	0	35	140	70	21	2				9	18	36	5	1724	2516	126	239	255	372	364	0	0	0	60	90	120	2586	3774	143	272	383	558	840	0	0	0	60	90	120	4827	7045	143	490	714	1042	1120	0	0	0	60	90	120																																											Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (H) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
cr_lancer7	616	cr_lancer1	cr_lancer8	2	DarkLancer	cr_lancer1		corruptrogue	CorruptLancer		CR	1													2	3		11	17	1	21	214	292	cr_lancer	cr_lancer	10	15	13	12				70	70	70	80	85	90	8	7	6	0	45	60	15	12	10	20	25	30	20	20	20													1	1							1		1			1	1									Jab	seq_crlancerjab	3	MonIceSpear	A1	5																			100	100	100	-50	-40	-33				50	25	0	9	0	7	28	35	11	46	0	35	140	70	21	2				9	18	36	5	1724	2516	126	239	255	372	364	0	0	0	60	90	120	2586	3774	143	272	383	558	840	0	0	0	60	90	120	4827	7045	143	490	714	1042	1120	0	0	0	60	90	120																																											Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (H) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
cr_lancer8	617	cr_lancer1		3	BlackLancer	cr_lancer1		corruptrogue	CorruptLancer		CR	1													2	3		11	17	1	21	214	292	cr_lancer	cr_lancer	10	15	13	12				70	70	70	80	85	90	8	7	6	0	45	60	15	12	10	20	25	30	20	20	20													1	1							1		1			1	1									Jab	seq_crlancerjab	3	MonPowerStrike	A1	9																			100	100	100	-50	-40	-33				50	25	0	9	0	7	28	35	11	46	0	35	140	70	21	2				9	18	36	5	1724	2516	126	239	255	372	364	0	0	0	60	90	120	2586	3774	143	272	383	558	840	0	0	0	60	90	120	4827	7045	143	490	714	1042	1120	0	0	0	60	90	120																																											Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (H) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
blunderbore5	618	blunderbore1	blunderbore6	0	Blunderbore	blunderbore1	blunderbore	blunderbore	PinHead	stun attack	PN	1													1	2		8	8	1	71	214	292	pinhead	pinhead	10	15	13	12				90	95	97	7	7	7	95	95	95	5	5	5	65	65	70																			1	1							1		1			1	1									Smite	seq_pinheadsmite	1																						100	100	100	-50	-40	-33	40		15	15	15	0	21	0	9	9	23	0	105	0	46	46	46	0	3				36	72	144	5	2192	3915	126	299	324	579	640	234	453	552				3288	5873	120	415	486	869	960	351	680	600				6138	10962	120	749	907	1621	1280	468	906	800																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (H) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
blunderbore6	619	blunderbore1		2	Mauler	blunderbore1	blunderbore	blunderbore	PinHead	stun attack	PN	1													1	2		8	8	1	71	214	292	pinhead	pinhead	10	15	13	12				90	95	97	7	7	7	95	95	95	5	5	5	65	65	70																			1	1							1		1			1	1									Smite	seq_pinheadsmite	1																						100	100	100	-50	-40	-33	40		15	15	15	0	21	0	9	9	23	0	105	0	46	46	46	0	3				36	72	144	5	2192	3915	126	299	324	579	640	234	453	552				3288	5873	120	415	486	869	960	351	680	600				6138	10962	120	749	907	1621	1280	468	906	800																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (H) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
skmage_fire5	620	skmage_fire1	skmage_fire6	1	ReturnedMage	skmage_fire1		skeleton	SkeletonMage		SK	1	1												1	2		8	8	1	31	214	292	sk_mage	sk_mage	10	15	13	12				35	65	85	15	18	20	30	30	30	5	6	7	0	30	50	15	18	20	20	20	20	5	5	5	skmagefire									1						1				1			1	1									SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25			75			40	9	0	35	0	35	77	46	0	175	0	70	154	2				23	45	90	5	1136	1704	126	147	168	252	0	0	0	0				1704	2556	135	352	252	378	0	0	0	0				3181	4771	135	634	470	706	0	0	0	0				A1	fire	100	75	100		100	100	175		100	100	175																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
skmage_fire6	621	skmage_fire1		3	BurningDeadMage	skmage_fire1		skeleton	SkeletonMage		SK	1	1												1	2		8	8	1	31	214	292	sk_mage	sk_mage	10	15	13	12				35	65	85	15	18	20	30	30	30	5	6	7	0	30	50	15	18	20	20	20	20	5	5	5	skmagefire									1						1				1			1	1									SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25			75			40	9	0	36	0	35	77	46	0	182	0	70	154	2				23	45	90	5	1136	1704	126	147	168	252	0	0	0	0				1704	2556	135	352	252	378	0	0	0	0				3181	4771	135	634	470	706	0	0	0	0				A1	fire	100	75	100		100	100	175		100	100	175																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
skmage_ltng5	622	skmage_ltng1	skmage_ltng6	1	ReturnedMage	skmage_ltng1		skeleton	SkeletonMage		SK	1	1												1	2		8	8	1	33	214	292	sk_mage	sk_mage	10	15	13	12				35	65	85	15	18	20	30	30	30	5	6	7	0	30	50	15	18	20	20	20	20	5	5	5	skmageltng									1						1				1			1	1									SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25				75		40	9	14	0	34	0	77	46	70	0	168	0	154	2				23	45	90	5	1136	1704	126	147	168	252	0	0	0	0				1704	2556	135	352	252	378	0	0	0	0				3181	4771	135	634	470	706	0	0	0	0				A1	ltng	100	60	120		100	80	190		100	80	190																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
skmage_ltng6	623	skmage_ltng1		3	HorrorMage	skmage_ltng1		skeleton	SkeletonMage		SK	1	1												1	2		8	8	1	33	214	292	sk_mage	sk_mage	10	15	13	12				35	65	85	15	18	20	30	30	30	5	6	7	0	30	50	15	18	20	20	20	20	5	5	5	skmageltng									1						1				1			1	1									SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25				75		40	9	14	0	36	0	77	46	70	0	182	0	154	2				23	45	90	5	1136	1704	126	147	168	252	0	0	0	0				1704	2556	135	352	252	378	0	0	0	0				3181	4771	135	634	470	706	0	0	0	0				A1	ltng	100	60	120		100	80	190		100	80	190																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
skmage_cold5	624	skmage_cold1		2	BoneMage	skmage_cold1		skeleton	SkeletonMage		SK	1	1												1	2		8	8	1	59	221	295	sk_mage	sk_mage	10	15	13	12				35	65	85	15	18	20	30	30	30	5	6	7	0	30	50	15	18	20	20	20	20	5	5	5	skmagecold									1						1				1			1	1									SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25					75	40	9	0	14	0	112	77	46	0	70	0	224	154	2				23	45	90	5	1136	1704	126	147	168	252	0	0	0	0				1704	2556	135	352	252	378	0	0	0	0				3181	4771	135	634	470	706	0	0	0	0				A1	cold	100	50	80	50	100	90	150	100	100	90	150	150																													Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
skmage_pois5	625	skmage_pois1	skmage_pois6	4	HorrorMage	skmage_pois1		skeleton	SkeletonMage		SK	1	1												1	3		7	7	2	67	170	281	sk_mage	sk_mage	10	15	15	15				35	65	85	9	10	11	30	30	30	5	6	7	0	30	50	18	17	16	20	20	20	5	5	5	skmagepois									1						1				1			1	1									SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25						24	9	0	0	0	0	53	46	0	0	0	0	105	2				26	51	102	5	1136	1643	126	144	168	243	0	0	0	0				1704	2465	135	352	252	365	0	0	0	0				3181	4600	135	634	470	680	0	0	0	0				A1	pois	100	33	33	100	100	40	40	100	100	40	40	100																													Act 2 Cast B	Act 2 Champ B	Act 2 Unique B		Act 2 (N) Cast B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 2 (H) Cast B	Act 2 (H) Champ B	Act 2 (H) Unique B								0
skmage_pois6	626	skmage_pois1		0	HorrorMage	skmage_pois1		skeleton	SkeletonMage		SK	1	1												1	3		7	7	2	67	170	281	sk_mage	sk_mage	10	15	15	15				35	65	85	9	10	11	30	30	30	5	6	7	0	30	50	18	17	16	20	20	20	5	5	5	skmagepois									1						1				1			1	1									SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25						24	9	0	0	0	0	53	46	0	0	0	0	105	2				26	51	102	5	1136	1643	126	144	168	243	0	0	0	0				1704	2465	135	352	252	365	0	0	0	0				3181	4600	135	634	470	680	0	0	0	0				A1	pois	100	33	33	100	100	40	40	100	100	40	40	100																													Act 2 Cast B	Act 2 Champ B	Act 2 Unique B		Act 2 (N) Cast B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 2 (H) Cast B	Act 2 (H) Champ B	Act 2 (H) Unique B								0
pantherwoman5	627	pantherwoman1	pantherwoman6	0	Huntress	pantherwoman1		pantherwoman	PantherWoman		PW	1													1	3		13	17	1	54	214	292	pantherwoman	pantherwoman	10	15	13	12				90	90	90	90	90	95	24	12	12	6	6	6	0	25	50																			1	1									1			1	1							1																										100	100	100	-50	-40	-33	33			25	25	10	14	0	14	14	35	35	70	0	70	70	70	70	2				23	45	90	5	1155	1965	96	186	171	291	376	0	0	0				1733	2948	158	256	257	437	1200	0	0	0				3234	5502	158	461	479	815	1600	0	0	0				A1	pois					5	25	25	100	15	25	25	150																													Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (H) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
pantherwoman6	628	pantherwoman1		1	SaberCat	pantherwoman1		pantherwoman	PantherWoman		PW	1													1	3		13	17	1	54	218	292	pantherwoman	pantherwoman	10	15	13	12				90	90	90	90	90	95	24	12	12	6	6	6	0	25	50																			1	1									1			1	1							1																										100	100	100	-50	-40	-33	33			25	25	10	14	0	14	14	35	35	70	0	70	70	70	70	2				23	45	90	5	1155	1965	96	186	171	291	376	0	0	0				1733	2948	158	256	257	437	1200	0	0	0				3234	5502	158	461	479	815	1600	0	0	0				A1	cold					5	40	60	150	15	40	60	200																													Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (H) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
sandleaper6	629	sandleaper1	sandleaper7	1	CaveLeaper	sandleaper1		sandleaper	SandLeaper		SL	1													1	2		11	11	1	59	221	295	sandleaper	sandleaper	10	15	14	13				20	22	25	50	50	50	30	30	30	50	50	50																						1	1												1	1									Leap	seq_leaperleap	2																						100	85	75	-50	-40	-33				25	50	0	0	7	9	0	70	11	0	35	46	0	140	21	2				24	48	96	5	1338	3935	126	247	198	582	376	122	363	564				2007	5903	195	303	297	873	600	183	545	540				3746	11018	195	547	554	1630	800	244	726	720				A1	cold	100	33	66	25	100	33	66	75	100	33	66	100	A2	cold	100	33	66	25	100	33	66	75	100	33	66	100															Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (H) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
sandleaper7	630	sandleaper1		3	TombCreeper	sandleaper1		sandleaper	SandLeaper		SL	1													1	2		11	11	1	59	221	295	sandleaper	sandleaper	10	15	14	13				20	22	25	50	50	50	30	30	30	50	50	50																						1	1												1	1									Leap	seq_leaperleap	2																						100	85	75	-50	-40	-33				25	50	0	0	7	9	0	84	11	0	35	46	0	168	21	2				24	48	96	5	1338	3935	126	247	198	582	376	122	363	564				2007	5903	195	303	297	873	600	183	545	540				3746	11018	195	547	554	1630	800	244	726	720				A1	cold	100	33	66	25	100	33	66	75	100	33	66	100	A2	cold	100	33	66	25	100	33	66	75	100	33	66	100															Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (H) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
wraith6	631	wraith1	wraith7	0	Ghost	wraith1		wraith	Wraith	drains mana	WR	1													1	3		11	11	1	59	221	295	wraith	wraith	10	15	14	13				90	100	100	4	4	4	90	95	99																									1	1					1			1	1			1	1																																				-50	-33	0	30					24	28	14	0	0	35	70	140	70	0	0	70	140	2				12	24	48	5	1685	3347	126	243	249	495	376	0	0	0				2528	5021	195	335	374	743	570	0	0	0				4718	9372	195	605	697	1386	760	0	0	0				A1	mana	40	60	100		45	100	200		50	200	300																														Act 1 Wraith B	Act 5 Champ A	Act 5 Unique A		Act 1 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 1 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A								0
wraith7	632	wraith1	wraith8	0	Wraith	wraith1		wraith	Wraith	drains mana	WR	1													1	3		11	11	1	59	221	295	wraith	wraith	10	15	14	13				90	100	100	4	4	4	90	95	99																									1	1					1			1	1			1	1																																				-50	-33	0	30					24	28	14	0	0	35	70	140	70	0	0	70	140	2				12	24	48	5	1685	3347	126	243	249	495	376	0	0	0				2528	5021	195	335	374	743	570	0	0	0				4718	9372	195	605	697	1386	760	0	0	0				A1	mana	40	60	100		45	100	200		50	200	300																														Act 1 Wraith B	Act 5 Champ A	Act 5 Unique A		Act 1 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 1 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A								0
wraith8	633	wraith1		0	Specter	wraith1		wraith	Wraith	drains mana	WR	1													1	3		11	11	1	59	221	295	wraith	wraith	10	15	14	13				90	100	100	4	4	4	90	95	99																									1	1					1			1	1			1	1																																				-50	-33	0	30					24	28	14	0	0	35	70	140	70	0	0	70	140	2				12	24	48	5	1685	3347	126	243	249	495	376	0	0	0				2528	5021	195	335	374	743	570	0	0	0				4718	9372	195	605	697	1386	760	0	0	0				A1	mana	40	60	100		45	100	200		50	200	300																														Act 1 Wraith B	Act 5 Champ A	Act 5 Unique A		Act 1 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 1 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubus6	634	succubus1	succubus7	0	Succubusexp	succubus1		succubus	Succubus		0B	1	1												3	4		20	20	1	161	221	299	succubus	succubus	10	15	14	13				90	93	95	50	25	10	50	50	50	25	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1									Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	1										100	85	75	-50	-40	-33		33	33	15	33	13	7	18	18	9	46	46	35	92	92	46	92	92	2				75	150	300	5	1926	3081	161	417	285	456	500	0	0	0				2889	4622	173	287	428	684	930	0	0	0				5393	8627	173	518	798	1277	1240	0	0	0				A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (H) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubus7	635	succubus1		2	Hell Temptress	succubus1		succubus	Succubus		0B	1	1												3	4		20	20	1	161	221	299	succubus	succubus	10	15	14	13				90	93	95	50	25	10	50	50	50	25	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1									Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	1										100	85	75	-50	-40	-33		33	33	15	33	13	7	18	18	9	46	46	35	92	92	46	92	92	2				75	150	300	5	1926	3081	161	417	285	456	500	0	0	0				2889	4622	173	287	428	684	930	0	0	0				5393	8627	173	518	798	1277	1240	0	0	0				A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (H) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubuswitch6	636	succubuswitch1	succubuswitch7	3	Dominus	succubuswitch1		succubus	SuccubusWitch		0C	1	1												3	4		17	17	1	161	221	299	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	50	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1			Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	3										100	85	75	-50	-40	-33		33	33	15	100	13	7	18	18	9	88	46	35	92	92	46	175	92	2				75	150	300	5	1926	3081	161	422	285	456	552	0	0	0				2889	4622	173	463	428	684	720	0	0	0				5393	8627	173	835	798	1277	960	0	0	0				A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubuswitch7	637	succubuswitch1	succubuswitch8	4	Hell Witch	succubuswitch1		succubus	SuccubusWitch		0C	1	1												3	4		17	17	1	161	221	299	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	50	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1			Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	3										100	85	75	-50	-40	-33		33	33	15	100	13	7	18	18	9	102	46	35	92	92	46	203	92	2				75	150	300	5	1926	3081	161	422	285	456	552	0	0	0				2889	4622	173	463	428	684	720	0	0	0				5393	8627	173	835	798	1277	960	0	0	0				A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubuswitch8	638	succubuswitch1		1	VileWitch	succubuswitch1		succubus	SuccubusWitch		0C	1	1												3	4		17	17	1	161	221	299	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	50	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1			Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	3										100	85	75	-50	-40	-33		33	33	15	100	13	7	18	18	9	109	46	35	92	92	46	217	92	2				75	150	300	5	1926	3081	161	422	285	456	552	0	0	0				2889	4622	173	463	428	684	720	0	0	0				5393	8627	173	835	798	1277	960	0	0	0				A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
willowisp5	639	willowisp1	willowisp6	0	Gloam	willowisp1		willowisp	WillOWisp	drains mana	WW	1	1												1	3		21	21	1	161	221	299	willowisp	willowisp	10	15	14	13				70	70	75	90	90	90	30	30	30																						willowisplightningbolt2			1	1					1			1				1	1									Chain Lightning	SC	4																									-50	-33	0	70			100		20	25	14	0	28	23	74	126	70	0	140	46	147	2				42	84	168	5	893	1763	126	215	132	261	372	0	0	0				1340	2645	173	383	198	392	720	0	0	0				2500	4936	173	691	370	731	960	0	0	0				A1	mana	90	16	72		90	100	200		90	200	300		SC	ltng	100	5	120		100	5	160		100	5	190																Act 4 Wraith B	Act 5 Champ A	Act 5 Unique A		Act 4 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 4 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A						1	1	0
willowisp6	640	willowisp1	willowisp7	3	BlackSoul	willowisp1		willowisp	WillOWisp	drains mana	WW	1	1												1	3		21	21	1	161	221	299	willowisp	willowisp	10	15	14	13				70	70	75	90	90	90	30	30	30																						willowisplightningbolt2			1	1					1			1				1	1									Chain Lightning	SC	4																									-50	-33	0	70			100		20	25	14	0	28	23	77	126	70	0	140	46	154	2				42	84	168	5	893	1763	126	215	132	261	372	0	0	0				1340	2645	173	383	198	392	720	0	0	0				2500	4936	173	691	370	731	960	0	0	0				A1	mana	90	16	72		90	100	200		90	200	300		SC	ltng	100	5	120		100	5	160		100	5	190																Act 4 Wraith B	Act 5 Champ A	Act 5 Unique A		Act 4 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 4 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A						1	1	0
willowisp7	641	willowisp1		0	BurningSoul	willowisp1		willowisp	WillOWisp	drains mana	WW	1	1												1	3		21	21	1	161	221	299	willowisp	willowisp	10	15	14	13				70	70	75	90	90	90	30	30	30																						willowisplightningbolt2			1	1					1			1				1	1									Chain Lightning	SC	4																									-50	-33	0	70			100		20	25	14	0	28	23	81	126	70	0	140	46	161	2				42	84	168	5	893	1763	126	215	132	261	372	0	0	0				1340	2645	173	383	198	392	720	0	0	0				2500	4936	173	691	370	731	960	0	0	0				A1	mana	90	16	72		90	100	200		90	200	300		SC	ltng	100	5	120		100	5	160		100	5	190																Act 4 Wraith B	Act 5 Champ A	Act 5 Unique A		Act 4 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 4 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A						1	1	0
fallen6	642	fallen1	fallen7	1	Carver	fallen1		fallen	Fallen		FA	1							fallen6		1	1	1	1	1	3		14	14	1	153	221	299	fallen	fallen	10	15	14	13				75	80	80	30	30	30	90	95	99	40	45	50																						1	1							1		1			1	1																																	100	100	100	-50	-40	-33	66	66	66	66	66	26	7	21	21	21	53	53	35	105	105	105	105	105	2				74	147	294	5	425	1116	126	243	63	165	372	90	291	558				638	1674	105	207	95	248	540	135	437	510				1190	3125	105	374	176	462	720	180	582	680				A2	cold					10	40	60	75	20	40	60	125																													Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
fallen7	643	fallen1	fallen8	2	Devilkin	fallen1		fallen	Fallen		FA	1							fallen7		1	1	1	1	1	3		14	14	1	153	221	299	fallen	fallen	10	15	14	13				75	80	80	30	30	30	90	95	99	40	45	50																						1	1							1		1			1	1																																	100	100	100	-50	-40	-33	66	66	66	66	66	26	7	21	21	21	53	53	35	105	105	105	105	105	2				74	147	294	5	425	1116	126	243	63	165	372	90	291	558				638	1674	105	207	95	248	540	135	437	510				1190	3125	105	374	176	462	720	180	582	680				A2	ltng					10	30	90		20	30	90																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
